Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Norway,NOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.20497922225218,2.07479039388386,1.44625413960414,0.910105664307537,3.96941456013641,2.62545762627546,2.39979082117745,2.99425185125679,0.476379999491613,-1.72702030948713,0.701833823862358,0.981469497299358,2.70307385484266,1.03407291353631,1.9695443007939,1.96712843821408,1.07155897720727,2.3232584068849,1.28954820126177,1.15472193916453
Oman,OMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.40137271684387,4.48245409608852,-1.10056525031256,-2.66896944662061,1.29211256440746,2.49045835992148,5.3720682991583,4.45269430369515,8.19969581343223,6.11245376078915,4.80331686366742,-1.10698696541111,9.3317368265984,4.37345329105683,2.75220025960441,4.67768559423595,4.9593715005489,0.346379722687345,1.76338759141308,0.499999999999986
Pakistan,PAK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.26008801156806,3.55441821600166,2.50833772413712,5.77703399201583,7.54686001537084,6.51877807388874,5.89898444129835,4.83281727717085,1.7014054654513,2.83165851919991,1.60668862905307,2.7484059174005,3.50703342009689,4.39645663349772,4.67470798143725,4.73114747532901,5.52673584474448,5.55427743729406,5.83641749754401,0.98882943984708
Palau,PLW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,6.40645979112342,3.45620804411266,-2.83607887689686,4.97468996142318,4.0581486981424,-1.49496568223056,1.34297600844479,-5.58478485225046,-6.25871271101643,0.288984327608446,4.86561625142319,1.84131362068511,-1.41418882998062,4.37341342932834,10.0751275747566,0.796679888193026,-3.51792471457112,1.70551858341909,..
Panama,PAN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.71537415482821,0.574272790634538,2.2291494166373,4.20549594481572,7.52207965784619,7.19127940233535,8.65246561056669,11.9839853947871,9.85565485158463,1.24299231776416,5.82783939246903,11.3137317481848,9.77890394560946,6.90327256581698,5.06674321802782,5.7327636321358,4.95349994364463,5.59900676302185,3.69210086368122,3.00638929488115
Papua New Guinea,PNG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-2.49484199260023,-0.121288605564772,-0.158900533082658,2.16410250222083,2.72117574098235,6.34479592309654,5.4099440910731,7.81518922862385,-0.296457845880553,6.80042148322096,10.1284540720232,1.10754362619616,4.65711959686239,3.82494632800676,13.5437706216546,9.48354844060211,4.07777365190216,3.53752772339615,-0.754492526884178,5.62379797684798
Paraguay,PRY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-2.31414056819048,-0.834054716746095,-0.0214043949985694,4.32074548551591,4.05741836363771,2.13349066459601,4.80711719268376,5.42162287218237,6.35912079325512,-0.257971433685171,11.1437357938518,4.24911104462905,-0.538512942503061,8.41749528470305,4.86089037055322,3.08037400793089,4.31290497002365,4.95805142159847,3.35195802391546,-0.029914393294078
Peru,PER,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.69437139806912,0.617892325624297,5.45352893818767,4.16502313666112,4.95820320611745,6.28506032509601,7.5288990440594,8.5183877690955,9.1265683014642,1.0958236592427,8.33245910749577,6.32719240161117,6.13972470560435,5.85251821084928,2.38215737180541,3.25224477218451,3.95331871520767,2.51883544233135,3.97693571755005,2.1501313906839
Philippines,PHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.41122216004747,3.04923134410974,3.71625500183485,5.0869111341207,6.56922851280078,4.94250511783582,5.31641682217439,6.51929155037081,4.34448730488354,1.44832306282932,7.33449996041739,3.85823282747839,6.89695171057478,6.75053130177827,6.34798748250283,6.3483097167198,7.1494567495987,6.93098832586378,6.3414855714876,6.04057525673343
Poland,POL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.55954936021523,1.24796792188687,2.04162373954937,3.5624666652234,5.13565081223253,3.49322521636648,6.17933520622964,7.03522671476404,4.24978830587841,2.82012481637605,3.60752243410988,5.017235199938,1.60790664456468,1.39189232124922,3.31844753700079,3.83907133877577,3.06390811613761,4.93766324502775,5.34902511508139,4.1470237556496
Portugal,PRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.81617784569175,1.94367248245287,0.770924141180245,-0.930520582487461,1.78873517122238,0.781848107767829,1.62503385374551,2.50657998891496,0.319248559389692,-3.12208009731232,1.73762581004311,-1.69616574359263,-4.05729435942355,-0.922643787257869,0.792190538376488,1.79204685274996,2.01948623027654,3.506343238044,2.63724552331206,2.16440359317662
Puerto Rico,PRI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.2719645286232,6.3134715546886,0.916459383541564,0.0534198046896961,8.74867692653547,-1.98693873332242,-1.40941402442895,-1.16280669029354,-1.8441342497794,-1.9524251417231,-0.413254118484915,-0.358510628287519,0.0292751104899338,-0.306826657099961,-1.19036345385329,-1.04944365110551,-1.26300292505279,-2.88595475858821,-4.65959595959596,1.18766355536251
Qatar,QAT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,3.89818661682774,7.18215174069915,3.71995863626604,19.2189153238703,7.49275850628118,26.1702456754352,17.9856567913966,17.6635563797622,11.9565611406968,19.592331533546,13.3751764061915,4.68725917732711,4.41027461916184,3.97888214728583,3.65751026057268,2.13131091589808,1.57985025330348,1.49333999292831,-0.183327100617944
Romania,ROU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.4612634592269,5.21813625673708,5.70299165043768,2.34114732919521,10.4281130180977,4.66814805084867,8.02881107599163,7.23380774362805,9.30746717077338,-5.51739440805439,-3.9012362801862,2.00715624364216,2.07716500653777,3.51455180408476,3.41080910017932,3.8715223230984,4.80079990634931,7.11144063254122,4.43685600742452,4.07954831035234
Russian Federation,RUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,10.0000668157438,5.10005122514625,4.69999190886614,7.29995234455738,7.19994786981049,6.39996544796642,8.20006825495364,8.4999777684714,5.19996926508013,-7.79999391345689,4.5000000000145,4.30002918578833,4.02408615717977,1.7554221491628,0.736267221403764,-1.9727192264298,0.193690071774782,1.82579006356434,2.53633130144783,1.3418754406612
Rwanda,RWA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.37086428890423,8.48455484558421,13.1921040358212,2.20237042278437,7.44768712170992,9.37790231708068,9.22705305225951,7.6333071708725,11.1612574287234,6.2482420456988,7.33465895562178,7.95836092713549,8.64153886517131,4.71985549966185,6.16427720275618,8.86830954223221,5.98176525842578,3.98678675464326,8.56965098799958,9.40693494771058
Samoa,WSM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.9187944544926,6.93976179338149,4.34399610828436,4.51548245457649,4.62500076151254,4.15648954293258,1.9688083409221,6.32264480426382,1.00908775501168,-4.80827384854983,0.479158677725053,4.17339345796324,-4.08872376985958,-0.418844399260678,0.0782453349529249,4.27218852848748,8.05416043810408,1.01555952021887,-2.16809567802638,3.4728781472578
San Marino,SMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.17937971500419,5.57834290401968,0.310800310800303,3.87296669248644,4.5488441461596,2.42510699001426,3.83008356545962,7.10932260228034,-0.500939261114581,-10.3209565764632,-5.47368421052632,-8.3147735708983,-7.04453441295546,-0.78397212543554,-0.702370500438988,2.47568523430593,2.41587575496118,0.589721988205554,1.17252931323284,..
Sao Tome and Principe,STP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,2.37687824023116,6.5734769221182,3.83222390239035,7.09377374745148,9.11564210513501,3.25360514879873,8.18617405559903,2.4262823610057,6.67198365652814,4.39820201461629,3.14197645952099,4.81479265412412,6.54993495501441,3.79839841822348,4.17237622323567,3.87118593653868,2.65769542985043,2.39999944574471
Saudi Arabia,SAU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.62541614258343,-1.21074386284246,-2.8191744042884,11.24206138556,7.9584416636786,5.57385012142883,2.78840222774237,1.84713025161132,6.24977275479299,-2.05926819384065,5.03949367491363,9.996857793684,5.41144490216436,2.69925472255672,3.65248169757899,4.10640887013658,1.67062475765871,-0.741502652864284,2.43411078064224,0.331435726946069
Senegal,SEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.19898803557803,4.58091644177911,0.654803647565046,6.68322817784941,5.87077221306964,5.62260685646076,2.4615702538924,4.93848508271564,4.05637572690981,2.09252708385235,3.56274538992136,1.45838867138957,5.11739423674786,2.82210564972358,6.61350010337397,6.36704365066983,6.35606857181878,7.4074861863013,6.37955658364902,5.27119235758356
Serbia,SRB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.13181323913766,6.87877506792525,6.38040153942458,4.38775537276999,9.02820212219169,5.53034661428416,5.10778788331064,6.43953092929175,5.65557450050922,-2.73175365061421,0.73104644308539,2.03627572593629,-0.68154213304129,2.89263416214173,-1.58950618376664,1.77632097282286,3.34032906859376,2.04930767483886,4.39224003219331,4.18709870016374
Seychelles,SYC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.51433881472376,-2.27116276151243,1.21283126716006,-5.88712752754415,-2.85045365900451,9.00576142828393,9.40612787953086,10.4214361107185,-2.14689265536721,-1.1052457934675,5.95496246872393,7.88727959697732,1.26082883408726,6.01807682463131,4.5047848663951,4.93738645869301,4.56262243559134,4.37599580128382,3.75354193886383,4.70811443122183
Sierra Leone,SLE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.65272788470479,-6.3454551533225,26.4173166001369,9.31312096898087,6.59794486028231,4.50509567160195,4.22391427915385,8.05814515228806,5.39828520960737,3.18805121556103,5.34646605237529,6.31504503637647,15.1817690830225,20.7157682858728,4.55677236615293,-20.5987707154032,6.05547402877262,4.21118264884808,3.44616262140143,5.51346016799847
Singapore,SGP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,9.03914675133963,-1.06901588508104,3.91460974541297,4.53577965386324,9.81959167704964,7.35903367713453,9.0051437297946,9.0221330140233,1.86824553416074,0.12098274173087,14.5256389940627,6.33787081384081,4.46160895101333,4.83729864576097,3.93800272866056,2.98852067557714,3.24347416813697,4.33660491918172,3.43811104161446,0.733309934559728
Sint Maarten (Dutch part),SXM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,3.19999402154461,4.60000299641928,1.39054666984961,1.30672788274767,1.5803846377317,0.509065949779796,0.432506259959027,-8.42588395285586,..,..
Slovak Republic,SVK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.16652715796093,3.2537868430469,4.50944153271871,5.49908387750746,5.27888034834336,6.62346160878337,8.49317694925051,10.8320279014178,5.57488636038981,-5.45553223748067,5.7208447993039,2.86444294782228,1.89581081230277,0.670844582231595,2.75243433140047,4.82191850602997,2.12331903486587,3.04633595271329,3.89674446569366,2.3985688583486
Slovenia,SVN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.67236899158758,3.21656104359991,3.50559938805222,2.96026024772419,4.35919303625849,3.79797049059447,5.74639693377593,6.98016242822632,3.50984122639673,-7.54843872032357,1.34374847578032,0.861329048743073,-2.63943872926306,-1.02928383130694,2.76815801959029,2.2100816239482,3.1216997819147,4.83338291255969,4.11821785906514,2.44299191497164
Solomon Islands,SLB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-14.2674830306195,-7.97856443243188,-2.80000252181047,6.50000183044391,4.89837094604692,5.42119323241317,6.94664999831065,7.32000126370325,7.1062702384457,-4.73834652594546,6.80904500865549,13.1956321465564,4.55539476874381,3.01784955395514,2.25009094691579,2.54223960716094,3.22094720274958,3.69361912552802,3.85471202573473,2.69398505322623
Somalia,SOM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.20000347551795,2.69999456713741,3.70038235175596,2.9490791374903,4.55455274472709,5.2770563116366,5.60379765712011,5.36047589053663,3.19104674115678,-1.53808933379921,3.03973081360166,3.2841681423114,2.21335480848441,2.4852005003106,1.84699160365717,1.19373280124428,0.399087929556359,1.41451262585058,0.787055570495099,0.152583316664234
South Sudan,SSD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,5.04164187983342,5.49341639529945,-4.64031673600859,-46.0821223743007,13.1297311406943,3.37364847715736,-10.7933646271143,..,..,..,..
Spain,ESP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.24599468041613,3.93294884333099,2.73102223160264,2.98189483596207,3.12279524151424,3.65203267433178,4.10272711542463,3.60468797126931,0.887145182485298,-3.76323192690089,0.163010230841422,-0.81437345515107,-2.95944130173555,-1.43539425919327,1.38390794267029,3.83517266033846,3.03130132981933,2.8917681073267,2.35100813140505,1.97910056122981
Sri Lanka,LKA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.00003316014399,-1.54540813414314,3.96467568566092,5.94026907760478,5.44506127789968,6.24174804465225,7.66829190011271,6.79682611895811,5.9500881450785,3.53891205299132,8.01596737088065,8.404733021011,9.14457224642567,3.39573264983426,4.9607005916973,5.00768330472781,4.48663453096836,3.5781696792194,3.30641741317297,2.283465301232
St. Kitts and Nevis,KNA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,10.4071927568801,5.5172556312431,2.46969733094421,-3.44424898459603,4.05790032188251,9.695234587011,0.911335050490166,0.600602326543751,6.12099156178407,-4.04843042567738,-0.608199471472417,1.82786047745658,-2.2274579371899,5.38366020854242,6.28584648825472,1.03166367156851,2.8278961635009,-1.97780993728895,2.92392428219199,2.50470900748611
St. Lucia,LCA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.0487484244816159,-3.40806422158954,0.416450458052026,4.26461099825595,7.26740892907998,-0.410303993187952,6.19525615354391,1.69161857433913,4.9493219402806,-2.82889954830631,1.60386238499591,5.48341133345708,-0.199851740436472,-3.17437760445316,1.75866590118241,-1.36048466199094,3.98686894846038,3.48884865954713,2.63946235416486,1.72883843181566
St. Martin (French part),MAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.6391788812376,1.70926360313264,6.32164757607315,7.68979123652555,4.15628428971996,2.48800485493084,7.68836096908383,3.34256009087768,1.58447179277434,-2.09906125903019,-3.35343741019349,-0.419296168353213,1.38208741166592,1.83297665252033,1.21403892048492,1.3302754984134,1.89744094374242,1.00035787930948,2.16312894408262,0.34242804606815
Sudan,SDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.34586776869979,6.50036042069746,6.42727390137165,7.7345917170439,3.88330729113338,7.48973814215957,10.0643080017239,11.5219100333712,7.80196333439382,3.24184757224295,-0.333179159061743,3.79775664868008,-1.43983571862924,4.39469583274585,2.67942566815047,4.90604187922439,4.69997603878434,4.28308669660187,-2.32082732082732,-2.55550593992368
Suriname,SUR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.09999865984885,4.2000000498676,2.80000088878391,6.29999908221957,8.50000027371874,4.50000069195518,5.79354358929889,5.11148780805843,4.14340652524501,3.01369863013699,5.16882516188714,5.84936778449699,2.69035005713098,2.93344123002225,0.255503144654085,-3.41109586355617,-5.56119342399026,1.76230388996346,2.61879619852165,-0.771763737394522
Sweden,SWE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.7663488714872,1.44949861796981,2.1969210621746,2.30981059032811,4.33685615384474,2.85880323990261,4.66277355175126,3.43922177600065,-0.450559256743361,-4.33979057452935,5.95210700755608,3.1953332348894,-0.588304568990736,1.187775715906,2.65779827531642,4.48928158790491,2.07059315052096,2.56792452526476,1.95002284569983,1.19485342626979
Switzerland,CHE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.93682345160296,1.31242364642358,0.162612928033482,0.0395765523850713,2.7762235022325,3.11524553382058,3.9886342183062,4.11187780191638,2.15470187499479,-2.22210710973518,3.00269909795094,1.69280849588989,1.00602409431356,1.85203976649476,2.44921808715628,1.33336908175492,1.72274065567395,1.79940898587698,2.7505537137187,0.928832440259029
Syrian Arab Republic,SYR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.74285739723466,5.20094280966813,5.89999999999999,0.599999999805533,6.90000000448447,6.19999999952985,4.99999999829737,5.69999999644881,..,..,..,..,..,..,..,..,..,..,..,..
Tajikistan,TJK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.3243244947386,9.58083617842948,10.8378916632718,10.9285085143187,10.3703737552345,6.64429371817425,7.04845892716503,7.76013930254112,7.91052953263562,3.89282113024851,6.5206807512775,7.40064054338714,7.48617522370516,7.40008125648346,6.70596816770588,6.0082878718954,6.87296379689192,7.61749269091885,7.30000028747864,7.01126898499351
Tanzania,TZA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.52078463488321,6.07080828847816,7.09319498353686,6.67278982908313,7.50381466047718,7.47631925782292,6.53222139030167,6.76853520180663,5.68641685976419,5.26910524791853,6.33652342747493,7.67215543499384,4.50015355982127,6.78158560065316,6.73246186832482,6.16062877406685,6.86711619644551,6.78568011405196,5.44496763189639,5.79137137632071
Thailand,THA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.45524704335014,3.44424900968372,6.14901765404142,7.18926188176363,6.28934214285795,4.18763842884337,4.96781089246107,5.43515169050809,1.72569884866334,-0.690618232300579,7.51339053261624,0.840132083053334,7.24279620249642,2.68749556320556,0.984425109933866,3.13389696194272,3.4292197120426,4.06625034855084,4.15076208786206,2.37187626010143
Timor-Leste,TLS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,16.3476915812465,-6.70069468889993,-2.18226723759028,0.400000000000006,3.01896288712339,-4.10961490739265,10.2277535955458,11.3393062981319,9.98824228416734,9.45921909407321,5.80671078732367,6.01658762142027,2.12496163661102,4.4506784503975,3.0559899844917,3.55051798690673,-3.79864861152001,-0.77985783563804,3.41419234594697
Togo,TGO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.783479607131198,0.823438748715603,3.82662258239365,6.72017142050632,-0.978665336130646,-4.66629937894987,2.6501320966634,-1.17512038896686,4.06225282796197,5.53791097176415,6.09925916082048,6.39819905238801,6.54350703065616,6.11234307771727,5.92058857118545,5.74286845333449,5.55907930638588,4.35741391467568,4.91014753954207,5.31253500494988
Tonga,TON,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.36983969352882,3.60178865486218,3.41887664850631,2.10858165645418,-0.351420004201771,1.58216837635834,-0.812222113881873,-4.16577572183193,3.09951986860753,2.29061270376616,3.58565737051792,2.78514588859416,0.890322580645162,-3.12060365775675,2.07260726072607,3.71184687015003,3.37947374984412,2.69999999999999,0.299994244658407,..
Trinidad and Tobago,TTO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.90135959072808,4.16852398185421,7.9367096871533,14.4409895389735,7.95005151069972,6.20893787954174,13.2080586051735,4.75420970092722,3.39173707807386,-4.39172924746137,3.32322471027371,-0.294354409043763,1.26996436520241,2.22907480476582,-0.912544968808263,1.82318469697719,-6.29644695601787,-2.31211562077206,-0.245213697183118,-0.00237163220216985
Tunisia,TUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.70985994539875,3.7961838271068,1.32256361779679,4.70241181486099,6.23579386934145,3.48653581548528,5.24419518465966,6.70962039184595,4.23777683573512,3.04344895484181,3.5106086386031,-1.91717767962636,3.99767400230937,2.87552384230733,2.97139834510902,1.19454175326123,1.15960097473781,1.91692832666639,2.66445332282932,1.04278001589519
Turkey,TUR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.64006112238262,-5.96231075811774,6.43027863509313,5.60825509280285,9.64432258212769,9.00985331141075,7.10970343147324,5.03045758897494,0.845251451773194,-4.70446591742834,8.48737218680751,11.1134955478506,4.78994020703441,8.49130939268635,5.16669070304552,6.08588663198672,3.18383154306613,7.47086689265535,2.82677611834386,0.877433457567804
Turkmenistan,TKM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.46906413252854,4.34384571432727,0.257179925006284,3.26882855955344,5.00040743766748,13.034034870022,10.9733083254017,11.05929947045,14.7,6.10000011485643,9.19999998805483,14.6999999278723,11.0999999615545,10.200000101399,10.2999999705459,6.49999990951666,6.1999999664301,6.50000004682975,6.19999994137119,..
Tuvalu,TUV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.970599813962579,1.6341076435429,7.88617435911635,-3.33353653254449,-1.35218111393969,-3.77972996161054,2.13893832850205,6.35056487504279,7.98326090455497,-4.43285139365031,-2.72942791190968,7.51595420581725,-3.83574882108887,4.57682370419998,1.34801268229315,9.14289393283154,3.03472315323769,4.0940177168018,2.50000000000001,9.75609756097559
Uganda,UGA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.14190733820374,5.18366112628934,8.73268576401547,6.47325867148668,6.80723334427047,6.33256511630913,10.7847443860372,8.41242596550525,8.7087519014194,6.8015173480144,5.63761163803866,9.39165549287489,3.83745560590334,3.58690582632011,5.10630732431181,5.1878598625444,4.78100029137663,3.89774765681456,6.1550799759938,6.50734252680792
Ukraine,UKR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.89999999959731,9.20369481605883,5.24934061999014,9.51592306455673,12.1087694905521,2.99730011170958,7.43991793435069,7.59352040825819,2.30402491084496,-14.7585621734729,3.83439250483319,5.46550184584432,0.238681720768113,-0.0266978900718868,-6.55263129365765,-9.77296079067543,2.23506761905661,2.46603562470679,3.40529852208769,3.23349118845559
United Arab Emirates,ARE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,10.8527042125986,1.3990850303263,2.43345681036156,8.80054081486432,9.56643663716162,4.85514119630905,9.83731977348489,3.1843901736724,3.19183627610384,-5.2429219066759,1.60280996068229,6.93027162943835,4.4846260849087,5.05334582526655,4.2843036857948,5.10593698394698,3.06096430837654,2.37353670828252,1.18985564163665,1.67772037080395
United Kingdom,GBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.43747162195275,2.97436368031538,2.32435110202924,3.28637757120269,2.37395144077968,3.17972892405965,2.78832455947308,2.43055321242285,-0.281153589519334,-4.24782174662953,1.94952148180782,1.54014736820638,1.4789239471568,2.13948570108317,2.6074759063105,2.35552430595799,1.91815510596298,1.89207703836381,1.34072057725849,1.40864210073207
United States,USA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.12748401355853,0.9983407946565,1.7416952497298,2.86121076741024,3.79889112662393,3.51321379665302,2.85497229170015,1.87617145846693,-0.136579805460741,-2.53675706585665,2.56376655876581,1.55083550568156,2.24954585236993,1.84208107101101,2.45197303536034,2.88091046605219,1.56721516997864,2.21701033031884,2.92732272821085,2.33357749194288
Uruguay,URY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-1.92993063972195,-3.84412996680351,-7.73200721167176,0.805283917375888,5.00416036509026,7.46013210559531,4.09857736243519,6.5415108477149,7.17614466203757,4.24349417792638,7.80340966844247,5.16213302579712,3.53817870685688,4.63753864311411,3.23879121621601,0.370741266957879,1.68979816237868,2.59133869422379,1.62008361586233,0.222121734706946
Uzbekistan,UZB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.83499999927004,4.16383825002498,3.97348819224499,4.23262738160616,7.4490006050185,6.95000719688336,7.45141847564537,9.47300530489517,9.02916101722255,8.0509333283447,7.59716796084425,7.78490586423924,7.37568798633509,7.58453784867193,7.1793995501849,7.44770507451466,6.09421023859676,4.46152609017476,5.44644486224462,5.5637239532422
Vanuatu,VUT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.92204453891594,-3.48850775872127,-5.11121856866538,4.29343117769965,3.98475483130143,5.30285230957195,8.46515986523573,5.17351325777055,6.44852135815992,3.31281580156177,1.62908159635768,1.22322553548928,1.75474992652525,1.96914608039688,2.30434710165453,0.162866449511398,3.47154471544715,4.41266598569969,2.79939196002587,2.91056029749792
"Venezuela, RB",VEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.68694416687683,3.3942361077907,-8.85564735286779,-7.75530004959883,18.2866066891245,10.3179138043148,9.87214910851037,8.7535788078585,5.27785412398782,-3.20230265749002,-1.48879125078348,4.17642535923927,5.62595697508641,1.34309403607476,-3.89438647450662,..,..,..,..,..
Vietnam,VNM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.78731640822197,6.1928933118123,6.32082098771049,6.89906349174233,7.53641061182057,7.5472477272281,6.97795481183347,7.12950448396323,5.66177120802432,5.39789754276676,6.42323821717494,6.24030274887527,5.2473671560487,5.42188299130713,5.98365463697851,6.67928878891431,6.21081166789989,6.8122456596398,7.07578861674985,7.0174348821878
"Yemen, Rep.",YEM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.1819155928913,3.80364587188127,3.9352315052778,3.7473981848911,3.97269640118303,5.59174807563268,3.17040935922364,3.33842795605096,3.64756947012633,3.86622951587742,7.70230703961865,-12.7148230174988,2.3928856820532,4.82341498124977,-0.18859144906115,-27.9944385179254,-9.37505950816737,-5.07201001878522,0.752598678967971,..
Zambia,ZMB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.89732294341896,5.31686827418419,4.50601428032601,6.94497398221226,7.03239511515217,7.23559900655543,7.90369444480081,8.35243624447408,7.7738958154236,9.2203484058663,10.2982233241213,5.56460233670752,7.59759321053188,5.05749092570618,4.69772915005061,2.91998021228818,3.77677549218025,3.50432594764749,4.03481156968182,1.70579287476636
Zimbabwe,ZWE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-3.05918976180379,1.43961538448976,-8.89402363304285,-16.9950746940262,-5.80753805534708,-5.71108367972599,-3.46149519231606,-3.6533268588292,-17.6689462852054,12.0195599268985,19.6753231424645,14.1939129572162,16.6654287684678,1.98949276207208,2.37692932698003,1.77987270340296,0.75586925093063,4.70403539054713,4.82967359109212,-8.10000019886094
Central African Republic,CAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-2.48943244028874,4.46473902640867,3.61654219150596,-5.39748521855877,5.99488422798696,0.908210514871953,4.77108543044105,4.60753485452028,2.05413096200485,8.58726042640994,4.63081843223307,4.19461533741989,5.05376125356918,-36.3919770983887,0.0810705153264877,4.33712103020234,4.75031684122339,4.52727821346231,3.78944359275462,2.97027564753407
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,
Last Updated: 10/15/2020,,,,,,,,,,,,,,,,,,,,,,,
